Year,State,Drug,Q1,Q2,Q3,Q4,TOTAL TO DATE
2013,COLORADO,SECOBARBITAL (SCHEDULE 2),0.91,0.73,1.09,1.09,3.82
2013,CONNECTICUT,SECOBARBITAL (SCHEDULE 2),2.31,2.82,3.59,2.05,10.76
2013,DELAWARE,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.0,2.04,2.04
2013,DISTRICT OF COLUMBIA,SECOBARBITAL (SCHEDULE 2),7.61,0.0,0.0,0.0,7.61
2013,FLORIDA,SECOBARBITAL (SCHEDULE 2),1.22,1.02,1.31,1.12,4.67
2013,GEORGIA,SECOBARBITAL (SCHEDULE 2),0.19,0.09,0.28,0.0,0.57
2013,HAWAII,SECOBARBITAL (SCHEDULE 2),3.37,2.02,4.04,2.02,11.44
2013,ILLINOIS,SECOBARBITAL (SCHEDULE 2),1.64,1.07,1.43,0.93,5.07
2013,INDIANA,SECOBARBITAL (SCHEDULE 2),0.42,0.14,0.42,0.14,1.13
2013,IOWA,SECOBARBITAL (SCHEDULE 2),0.0,0.3,0.3,0.3,0.9
2013,KANSAS,SECOBARBITAL (SCHEDULE 2),0.96,0.96,0.96,0.96,3.85
2013,KENTUCKY,SECOBARBITAL (SCHEDULE 2),0.21,0.21,0.0,0.0,0.42
2013,LOUISIANA,SECOBARBITAL (SCHEDULE 2),1.21,0.81,0.81,1.21,4.04
2013,MAINE,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.69,0.0,0.69
2013,MARYLAND,SECOBARBITAL (SCHEDULE 2),1.59,1.43,1.43,1.43,5.87
2013,MASSACHUSETTS,SECOBARBITAL (SCHEDULE 2),1.12,1.4,1.12,1.12,4.75
2013,MICHIGAN,SECOBARBITAL (SCHEDULE 2),0.74,0.46,0.19,0.28,1.67
2013,MINNESOTA,SECOBARBITAL (SCHEDULE 2),0.0,0.35,0.52,0.0,0.86
2013,MISSISSIPPI,SECOBARBITAL (SCHEDULE 2),0.0,0.31,0.0,0.0,0.31
2013,MISSOURI,SECOBARBITAL (SCHEDULE 2),0.92,0.76,0.61,0.76,3.06
2013,NEBRASKA,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.5,1.0,1.5
2013,NEVADA,SECOBARBITAL (SCHEDULE 2),2.03,1.02,1.02,0.0,4.07
2013,NEW HAMPSHIRE,SECOBARBITAL (SCHEDULE 2),1.39,0.7,0.7,0.0,2.78
2013,NEW JERSEY,SECOBARBITAL (SCHEDULE 2),1.04,0.73,0.83,1.56,4.17
2013,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),0.89,1.78,1.33,1.78,5.78
2013,NEW YORK,SECOBARBITAL (SCHEDULE 2),5.15,5.2,4.02,5.01,19.37
2013,NORTH CAROLINA,SECOBARBITAL (SCHEDULE 2),0.1,0.19,0.38,0.77,1.44
2013,OHIO,SECOBARBITAL (SCHEDULE 2),0.4,0.63,0.48,0.4,1.9
2013,OKLAHOMA,SECOBARBITAL (SCHEDULE 2),0.24,0.49,0.24,0.24,1.22
2013,OREGON,SECOBARBITAL (SCHEDULE 2),1.43,1.67,0.72,1.43,5.26
2013,PENNSYLVANIA,SECOBARBITAL (SCHEDULE 2),0.72,0.72,0.79,0.79,3.03
2013,RHODE ISLAND,SECOBARBITAL (SCHEDULE 2),0.0,1.74,0.0,2.61,4.35
2013,SOUTH CAROLINA,SECOBARBITAL (SCHEDULE 2),0.2,0.4,0.59,0.2,1.39
2013,SOUTH DAKOTA,SECOBARBITAL (SCHEDULE 2),1.12,2.25,2.25,2.25,7.87
2013,TENNESSEE,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.0,0.14,0.14
2013,TEXAS,SECOBARBITAL (SCHEDULE 2),0.29,0.22,0.22,0.15,0.87
2013,VERMONT,SECOBARBITAL (SCHEDULE 2),1.46,1.46,0.0,0.0,2.93
2013,VIRGINIA,SECOBARBITAL (SCHEDULE 2),0.8,0.46,0.46,0.69,2.4
2013,WASHINGTON,SECOBARBITAL (SCHEDULE 2),0.68,0.95,1.09,1.5,4.22
2013,WEST VIRGINIA,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.0,0.49,0.49
2013,WISCONSIN,SECOBARBITAL (SCHEDULE 2),0.0,0.0,0.16,0.0,0.16
2013,U.S. TOTAL,SECOBARBITAL (SCHEDULE 2),0.98,0.9,0.85,0.9,3.63
2013,ALABAMA,TESTOSTERONE,0.0,0.7,0.0,0.0,0.7
2013,ARIZONA,TESTOSTERONE,0.0,2.97,0.0,0.0,2.97
2013,ARKANSAS,TESTOSTERONE,0.0,0.86,0.0,0.0,0.86
2013,CALIFORNIA,TESTOSTERONE,0.0,0.51,0.0,0.0,0.51
2013,COLORADO,TESTOSTERONE,0.0,1.36,0.0,0.0,1.36
2013,CONNECTICUT,TESTOSTERONE,0.0,0.81,0.0,0.0,0.81
2013,DELAWARE,TESTOSTERONE,0.0,2.14,0.0,0.0,2.14
2013,DISTRICT OF COLUMBIA,TESTOSTERONE,0.0,0.4,0.0,0.0,0.4
2013,FLORIDA,TESTOSTERONE,0.0,1.91,0.0,0.0,1.91
2013,GEORGIA,TESTOSTERONE,0.0,0.62,0.0,0.0,0.62
2013,HAWAII,TESTOSTERONE,0.0,0.09,0.0,0.0,0.09
2013,IDAHO,TESTOSTERONE,0.0,1.15,0.0,0.0,1.15
2013,ILLINOIS,TESTOSTERONE,0.0,1.01,0.0,0.0,1.01
2013,INDIANA,TESTOSTERONE,0.0,0.93,0.0,0.0,0.93
2013,IOWA,TESTOSTERONE,1.58,1.86,0.0,0.0,3.44
2013,KANSAS,TESTOSTERONE,0.0,1.98,0.0,0.0,1.98
2013,KENTUCKY,TESTOSTERONE,0.0,1.49,0.0,0.0,1.49
2013,LOUISIANA,TESTOSTERONE,0.0,1.01,0.0,0.0,1.01
2013,MARYLAND,TESTOSTERONE,0.0,0.35,0.0,0.0,0.35
2013,MASSACHUSETTS,TESTOSTERONE,0.0,0.26,0.0,0.0,0.26
2013,MICHIGAN,TESTOSTERONE,0.0,3.65,0.0,0.0,3.65
2013,MINNESOTA,TESTOSTERONE,2.06,3.28,0.0,0.0,5.35
2013,MISSISSIPPI,TESTOSTERONE,0.0,0.2,0.0,0.0,0.2
2013,MISSOURI,TESTOSTERONE,0.0,1.6,0.0,0.0,1.6
2013,MONTANA,TESTOSTERONE,0.45,0.91,0.0,0.0,1.36
2013,NEBRASKA,TESTOSTERONE,0.99,3.06,0.0,0.0,4.04
2013,NEVADA,TESTOSTERONE,0.0,2.75,0.0,0.0,2.75
2013,NEW HAMPSHIRE,TESTOSTERONE,0.0,0.64,0.0,0.0,0.64
2013,NEW JERSEY,TESTOSTERONE,0.0,0.74,0.0,0.0,0.74
2013,NEW MEXICO,TESTOSTERONE,0.0,0.52,0.0,0.0,0.52
2013,NEW YORK,TESTOSTERONE,0.0,0.26,0.0,0.0,0.26
2013,NORTH CAROLINA,TESTOSTERONE,0.0,1.64,0.0,0.0,1.64
2013,NORTH DAKOTA,TESTOSTERONE,12.94,16.59,0.0,0.0,29.53
2013,OHIO,TESTOSTERONE,0.0,0.38,0.0,0.0,0.38
2013,OKLAHOMA,TESTOSTERONE,0.0,1.95,0.0,0.0,1.95
2013,OREGON,TESTOSTERONE,0.0,0.41,0.0,0.0,0.41
2013,PENNSYLVANIA,TESTOSTERONE,0.0,0.46,0.0,0.0,0.46
2013,SOUTH CAROLINA,TESTOSTERONE,0.0,2.83,0.0,0.0,2.83
2013,SOUTH DAKOTA,TESTOSTERONE,2.95,10.35,0.0,0.0,13.3
2013,TENNESSEE,TESTOSTERONE,0.0,2.53,0.0,0.0,2.53
2013,TEXAS,TESTOSTERONE,0.0,1.88,0.0,0.0,1.88
2013,UTAH,TESTOSTERONE,0.0,1.26,0.0,0.0,1.26
2013,VERMONT,TESTOSTERONE,0.0,0.19,0.0,0.0,0.19
2013,VIRGINIA,TESTOSTERONE,0.0,0.7,0.0,0.0,0.7
2013,WASHINGTON,TESTOSTERONE,0.0,0.68,0.0,0.0,0.68
2013,WEST VIRGINIA,TESTOSTERONE,0.0,0.39,0.0,0.0,0.39
2013,WISCONSIN,TESTOSTERONE,1.98,2.95,0.0,0.0,4.93
2013,WYOMING,TESTOSTERONE,0.0,1.28,0.0,0.0,1.28
2013,U.S. TOTAL,TESTOSTERONE,0.13,1.27,0.0,0.0,1.4
2013,ALASKA,NABILONE,0.01,0.0,0.0,0.0,0.01
2013,ARIZONA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,CALIFORNIA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,COLORADO,NABILONE,0.0,0.0,0.01,0.01,0.02
2013,FLORIDA,NABILONE,0.01,0.01,0.01,0.01,0.05
2013,HAWAII,NABILONE,0.0,0.0,0.01,0.0,0.01
2013,ILLINOIS,NABILONE,0.01,0.0,0.0,0.0,0.01
2013,INDIANA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,IOWA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,KANSAS,NABILONE,0.01,0.01,0.01,0.01,0.04
2013,MAINE,NABILONE,0.03,0.0,0.0,0.0,0.03
2013,MARYLAND,NABILONE,0.02,0.02,0.02,0.03,0.1
2013,MASSACHUSETTS,NABILONE,0.01,0.01,0.01,0.01,0.04
2013,MICHIGAN,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,MINNESOTA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,MISSOURI,NABILONE,0.0,0.01,0.01,0.0,0.02
2013,NEBRASKA,NABILONE,0.01,0.01,0.02,0.02,0.06
2013,NEVADA,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,NEW HAMPSHIRE,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,NEW JERSEY,NABILONE,0.0,0.0,0.0,0.0,0.01
2013,NEW YORK,NABILONE,0.0,0.01,0.0,0.01,0.02
2013,NORTH CAROLINA,NABILONE,0.0,0.0,0.0,0.0,0.01
2013,OHIO,NABILONE,0.0,0.0,0.0,0.0,0.01
2013,OREGON,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,PENNSYLVANIA,NABILONE,0.01,0.01,0.0,0.01,0.02
2013,TENNESSEE,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,TEXAS,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,UTAH,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,VIRGINIA,NABILONE,0.0,0.0,0.01,0.01,0.02
2013,WASHINGTON,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,WISCONSIN,NABILONE,0.01,0.0,0.0,0.0,0.01
2013,U.S. TOTAL,NABILONE,0.0,0.0,0.0,0.0,0.0
2013,COLORADO,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2013,OHIO,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.01
2013,U.S. TOTAL,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2013,MICHIGAN,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2013,U.S. TOTAL,PHENCYCLIDINE (PCP),0.0,0.0,0.0,0.0,0.0
2013,ALABAMA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,ARIZONA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,ARKANSAS,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,CALIFORNIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,COLORADO,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,CONNECTICUT,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,DELAWARE,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,DISTRICT OF COLUMBIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,FLORIDA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,GEORGIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,IDAHO,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,ILLINOIS,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,INDIANA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,IOWA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,KANSAS,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,KENTUCKY,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,LOUISIANA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MAINE,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MARYLAND,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MASSACHUSETTS,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MICHIGAN,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MINNESOTA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MISSISSIPPI,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,MISSOURI,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NEBRASKA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NEVADA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NEW HAMPSHIRE,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NEW JERSEY,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NEW YORK,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NORTH CAROLINA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,NORTH DAKOTA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,OHIO,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,OKLAHOMA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,OREGON,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,PENNSYLVANIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,PUERTO RICO,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,RHODE ISLAND,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,SOUTH CAROLINA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,SOUTH DAKOTA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,TENNESSEE,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,TEXAS,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,UTAH,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,VERMONT,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,VIRGINIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,WASHINGTON,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,WEST VIRGINIA,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,WISCONSIN,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,U.S. TOTAL,COCAINE,0.0,0.0,0.0,0.0,0.0
2013,ALABAMA,COCAINE,1.86,2.1,1.48,1.7,7.13
2013,ALASKA,COCAINE,2.33,2.55,3.23,2.35,10.47
2013,ARIZONA,COCAINE,2.82,2.36,2.16,2.74,10.08
2013,ARKANSAS,COCAINE,1.54,2.34,1.88,1.56,7.32
2013,CALIFORNIA,COCAINE,3.15,3.27,3.32,3.07,12.8
2013,COLORADO,COCAINE,2.44,2.64,2.31,2.51,9.9
2013,CONNECTICUT,COCAINE,2.33,2.46,2.39,2.92,10.1
2013,DELAWARE,COCAINE,2.35,1.67,1.91,2.0,7.94
2013,DISTRICT OF COLUMBIA,COCAINE,5.32,4.36,5.88,3.99,19.55
2013,FLORIDA,COCAINE,2.04,2.11,2.21,2.12,8.47
2013,GEORGIA,COCAINE,2.23,2.01,2.1,2.04,8.38
2013,GUAM,COCAINE,0.0,0.8,0.0,0.0,0.8
2013,HAWAII,COCAINE,2.79,2.28,2.53,2.12,9.73
2013,IDAHO,COCAINE,5.96,5.88,6.47,5.71,24.02
2013,ILLINOIS,COCAINE,3.43,3.6,2.83,3.3,13.17
2013,INDIANA,COCAINE,4.82,5.81,4.37,6.08,21.09
2013,IOWA,COCAINE,4.08,3.77,3.98,3.83,15.67
2013,KANSAS,COCAINE,3.57,4.42,3.73,3.4,15.12
2013,KENTUCKY,COCAINE,3.8,3.27,3.01,2.94,13.02
2013,LOUISIANA,COCAINE,2.59,2.43,2.11,2.26,9.39
2013,MAINE,COCAINE,2.59,2.27,2.56,2.3,9.73
2013,MARYLAND,COCAINE,4.33,3.83,3.2,2.99,14.35
2013,MASSACHUSETTS,COCAINE,4.68,4.88,3.5,4.29,17.36
2013,MICHIGAN,COCAINE,4.27,5.18,4.8,4.97,19.22
2013,MINNESOTA,COCAINE,5.35,4.52,5.76,5.22,20.85
2013,MISSISSIPPI,COCAINE,3.23,3.61,4.39,3.96,15.18
2013,MISSOURI,COCAINE,3.74,4.06,3.7,3.27,14.77
2013,MONTANA,COCAINE,5.4,6.54,4.26,6.2,22.39
2013,NEBRASKA,COCAINE,3.05,2.7,2.22,2.47,10.44
2013,NEVADA,COCAINE,2.41,3.31,3.12,3.17,12.01
2013,NEW HAMPSHIRE,COCAINE,4.42,6.7,5.5,5.24,21.86
2013,NEW JERSEY,COCAINE,2.45,2.69,2.11,2.16,9.41
2013,NEW MEXICO,COCAINE,3.52,5.92,4.31,4.77,18.53
2013,NEW YORK,COCAINE,2.4,2.5,2.32,2.29,9.5
2013,NORTH CAROLINA,COCAINE,2.27,2.41,1.73,2.06,8.46
2013,NORTH DAKOTA,COCAINE,4.44,5.12,4.77,4.1,18.43
2013,OHIO,COCAINE,2.56,2.41,1.93,2.3,9.2
2013,OKLAHOMA,COCAINE,1.4,1.36,1.35,1.2,5.31
2013,OREGON,COCAINE,3.68,3.94,3.67,3.14,14.43
2013,PENNSYLVANIA,COCAINE,3.96,3.87,3.88,3.78,15.49
2013,RHODE ISLAND,COCAINE,2.92,2.42,4.2,2.88,12.41
2013,SOUTH CAROLINA,COCAINE,1.01,0.86,0.77,0.92,3.55
2013,SOUTH DAKOTA,COCAINE,5.22,5.44,6.89,5.08,22.63
2013,TENNESSEE,COCAINE,3.79,3.96,3.65,3.47,14.87
2013,TEXAS,COCAINE,1.71,1.64,1.72,1.68,6.75
2013,UTAH,COCAINE,5.01,4.5,4.6,4.63,18.75
2013,VERMONT,COCAINE,3.88,3.27,2.88,1.69,11.72
2013,VIRGINIA,COCAINE,2.98,2.8,2.35,2.74,10.87
2013,WASHINGTON,COCAINE,2.64,2.78,2.81,2.4,10.62
2013,WEST VIRGINIA,COCAINE,5.46,5.88,3.33,4.07,18.74
2013,WISCONSIN,COCAINE,3.56,3.19,3.33,3.04,13.14
2013,WYOMING,COCAINE,3.55,2.57,2.74,2.42,11.28
2013,U.S. TOTAL,COCAINE,2.97,3.05,2.83,2.86,11.71
2013,ALABAMA,CODEINE,998.36,985.59,1032.23,972.56,3988.75
2013,ALASKA,CODEINE,1188.83,1174.26,1237.88,1112.39,4713.36
2013,AMERICAN SAMOA,CODEINE,986.67,1160.13,855.93,973.2,3975.93
2013,ARIZONA,CODEINE,1321.75,1285.99,1305.08,1288.92,5201.74
2013,ARKANSAS,CODEINE,1141.69,1108.1,1189.49,1106.26,4545.54
2013,CALIFORNIA,CODEINE,1378.22,1341.49,1342.35,1304.55,5366.61
2013,COLORADO,CODEINE,700.06,695.94,694.77,670.48,2761.24
2013,CONNECTICUT,CODEINE,948.91,939.85,912.82,913.82,3715.39
2013,DELAWARE,CODEINE,1257.54,1354.17,1391.39,1367.08,5370.17
2013,DISTRICT OF COLUMBIA,CODEINE,2321.14,2375.64,2342.06,2340.74,9379.57
2013,FLORIDA,CODEINE,946.66,908.75,891.27,908.03,3654.72
2013,GEORGIA,CODEINE,673.2,654.03,673.41,653.42,2654.05
2013,GUAM,CODEINE,845.99,971.7,1027.74,1150.69,3996.12
2013,HAWAII,CODEINE,1112.56,1167.34,1103.35,1118.22,4501.47
2013,IDAHO,CODEINE,878.72,894.43,887.13,866.34,3526.61
2013,ILLINOIS,CODEINE,1293.04,1301.58,1294.47,1285.19,5174.28
2013,INDIANA,CODEINE,942.96,906.29,917.15,901.77,3668.17
2013,IOWA,CODEINE,844.69,781.82,841.14,817.18,3284.83
2013,KANSAS,CODEINE,1181.32,1200.02,1256.13,1162.21,4799.68
2013,KENTUCKY,CODEINE,1134.28,1114.32,1111.54,1055.56,4415.7
2013,LOUISIANA,CODEINE,745.55,735.05,778.69,717.53,2976.82
2013,MAINE,CODEINE,1108.83,1017.95,1041.25,1045.59,4213.62
2013,MARYLAND,CODEINE,1229.64,1233.49,1225.48,1204.33,4892.96
2013,MASSACHUSETTS,CODEINE,1014.17,1021.98,1004.42,1001.48,4042.06
2013,MICHIGAN,CODEINE,2346.77,2254.16,2264.26,2284.27,9149.46
2013,MINNESOTA,CODEINE,1042.54,1021.09,1037.43,964.58,4065.64
2013,MISSISSIPPI,CODEINE,849.23,849.36,881.2,835.74,3415.53
2013,MISSOURI,CODEINE,1156.6,1177.23,1177.0,1143.22,4654.04
2013,MONTANA,CODEINE,1254.87,1237.66,1290.74,1218.64,5001.91
2013,NEBRASKA,CODEINE,810.75,789.37,829.45,806.87,3236.44
2013,NEVADA,CODEINE,1346.76,1363.2,1354.73,1285.84,5350.52
2013,NEW HAMPSHIRE,CODEINE,817.75,815.35,811.43,805.42,3249.95
2013,NEW JERSEY,CODEINE,1005.44,1035.01,1019.26,1031.79,4091.51
2013,NEW MEXICO,CODEINE,1139.12,1097.27,1116.54,1034.1,4387.03
2013,NEW YORK,CODEINE,1274.96,1305.91,1226.88,1157.92,4965.66
2013,NORTH CAROLINA,CODEINE,605.39,584.38,637.08,582.52,2409.37
2013,NORTH DAKOTA,CODEINE,1185.38,1061.81,1139.16,1100.12,4486.47
2013,OHIO,CODEINE,1205.07,1169.14,1196.03,1178.91,4749.15
2013,OKLAHOMA,CODEINE,1294.61,1256.12,1322.57,1307.62,5180.91
2013,OREGON,CODEINE,1155.39,1144.44,1133.74,1087.87,4521.44
2013,PENNSYLVANIA,CODEINE,1302.49,1321.53,1347.83,1304.9,5276.74
2013,PUERTO RICO,CODEINE,383.03,373.91,405.91,373.85,1536.69
2013,RHODE ISLAND,CODEINE,1015.48,1035.49,1043.82,1013.68,4108.47
2013,SOUTH CAROLINA,CODEINE,1830.83,2034.98,1983.86,2177.32,8026.98
2013,SOUTH DAKOTA,CODEINE,1157.39,1175.71,1226.37,1111.15,4670.62
2013,TENNESSEE,CODEINE,1828.27,1788.73,1834.86,2276.91,7728.78
2013,TEXAS,CODEINE,717.33,695.82,708.31,703.17,2824.64
2013,UTAH,CODEINE,714.72,670.31,689.85,695.68,2770.56
2013,VERMONT,CODEINE,818.48,885.25,871.53,847.68,3422.94
2013,VIRGIN ISLANDS,CODEINE,770.47,697.94,785.38,671.17,2924.97
2013,VIRGINIA,CODEINE,856.57,854.66,885.35,834.82,3431.4
2013,WASHINGTON,CODEINE,1065.71,1088.56,1062.16,1019.69,4236.12
2013,WEST VIRGINIA,CODEINE,1193.45,1197.98,1218.23,1168.29,4777.95
2013,WISCONSIN,CODEINE,1170.01,1180.27,1209.72,1157.12,4717.11
2013,WYOMING,CODEINE,982.06,981.72,1020.14,969.26,3953.18
2013,U.S. TOTAL,CODEINE,1128.88,1117.99,1123.5,1107.85,4478.22
2013,WYOMING,ETORPHINE,3.9,0.0,0.0,0.0,3.9
2013,U.S. TOTAL,ETORPHINE,0.01,0.0,0.0,0.0,0.01
2013,ALABAMA,BUPRENORPHINE,314.51,334.19,346.97,348.08,1343.75
2013,ALASKA,BUPRENORPHINE,207.76,211.7,226.79,225.72,871.97
2013,ARIZONA,BUPRENORPHINE,93.75,91.06,96.18,95.19,376.17
2013,ARKANSAS,BUPRENORPHINE,99.15,98.81,108.4,105.96,412.32
2013,CALIFORNIA,BUPRENORPHINE,71.27,69.56,73.28,74.48,288.58
2013,COLORADO,BUPRENORPHINE,97.32,96.53,102.42,103.46,399.72
2013,CONNECTICUT,BUPRENORPHINE,334.33,306.59,328.83,333.16,1302.92
2013,DELAWARE,BUPRENORPHINE,261.42,250.1,239.18,235.05,985.76
2013,DISTRICT OF COLUMBIA,BUPRENORPHINE,169.29,171.13,187.61,194.69,722.72
2013,FLORIDA,BUPRENORPHINE,160.79,161.05,173.16,171.49,666.49
2013,GEORGIA,BUPRENORPHINE,120.85,121.71,125.56,124.3,492.41
2013,GUAM,BUPRENORPHINE,9.62,13.05,6.59,5.38,34.64
2013,HAWAII,BUPRENORPHINE,99.96,105.56,111.87,108.72,426.11
2013,IDAHO,BUPRENORPHINE,134.66,136.63,145.25,142.92,559.46
2013,ILLINOIS,BUPRENORPHINE,69.93,67.35,72.04,73.65,282.97
2013,INDIANA,BUPRENORPHINE,215.12,218.89,236.33,234.53,904.86
2013,IOWA,BUPRENORPHINE,35.26,33.44,39.63,38.99,147.31
2013,KANSAS,BUPRENORPHINE,64.59,68.46,75.58,73.4,282.04
2013,KENTUCKY,BUPRENORPHINE,491.68,537.81,562.17,582.08,2173.74
2013,LOUISIANA,BUPRENORPHINE,294.29,293.38,304.0,306.03,1197.71
2013,MAINE,BUPRENORPHINE,460.67,474.87,482.3,486.95,1904.79
2013,MARYLAND,BUPRENORPHINE,300.07,300.21,311.65,316.42,1228.35
2013,MASSACHUSETTS,BUPRENORPHINE,504.01,448.94,463.24,481.18,1897.37
2013,MICHIGAN,BUPRENORPHINE,201.03,200.64,212.24,211.7,825.62
2013,MINNESOTA,BUPRENORPHINE,88.84,87.51,92.14,93.5,361.99
2013,MISSISSIPPI,BUPRENORPHINE,250.57,253.08,258.38,256.98,1019.01
2013,MISSOURI,BUPRENORPHINE,102.97,102.37,107.7,108.9,421.95
2013,MONTANA,BUPRENORPHINE,162.3,157.27,160.03,164.23,643.83
2013,NEBRASKA,BUPRENORPHINE,38.07,37.52,40.09,40.05,155.73
2013,NEVADA,BUPRENORPHINE,91.41,88.74,92.92,94.99,368.06
2013,NEW HAMPSHIRE,BUPRENORPHINE,352.9,332.73,366.38,367.52,1419.54
2013,NEW JERSEY,BUPRENORPHINE,243.48,244.61,248.41,248.68,985.18
2013,NEW MEXICO,BUPRENORPHINE,211.79,174.9,213.82,195.64,796.15
2013,NEW YORK,BUPRENORPHINE,201.2,204.61,209.82,211.63,827.27
2013,NORTH CAROLINA,BUPRENORPHINE,154.95,153.97,168.87,173.38,651.16
2013,NORTH DAKOTA,BUPRENORPHINE,70.9,82.4,87.72,91.91,332.93
2013,OHIO,BUPRENORPHINE,256.92,265.57,285.35,294.34,1102.18
2013,OKLAHOMA,BUPRENORPHINE,171.74,174.64,185.15,184.17,715.69
2013,OREGON,BUPRENORPHINE,138.78,141.88,146.19,153.82,580.67
2013,PENNSYLVANIA,BUPRENORPHINE,313.21,321.9,344.17,351.21,1330.49
2013,PUERTO RICO,BUPRENORPHINE,36.03,39.55,41.55,39.46,156.59
2013,RHODE ISLAND,BUPRENORPHINE,479.29,466.25,493.04,511.11,1949.7
2013,SOUTH CAROLINA,BUPRENORPHINE,149.04,148.71,160.85,154.64,613.25
2013,SOUTH DAKOTA,BUPRENORPHINE,30.76,34.61,34.05,33.76,133.17
2013,TENNESSEE,BUPRENORPHINE,349.06,372.91,399.88,420.41,1542.26
2013,TEXAS,BUPRENORPHINE,91.05,86.17,91.34,92.27,360.83
2013,UTAH,BUPRENORPHINE,259.95,263.64,283.77,278.82,1086.18
2013,VERMONT,BUPRENORPHINE,571.65,565.38,585.07,593.77,2315.87
2013,VIRGIN ISLANDS,BUPRENORPHINE,19.53,20.98,15.27,17.53,73.3
2013,VIRGINIA,BUPRENORPHINE,151.74,161.0,173.55,171.82,658.11
2013,WASHINGTON,BUPRENORPHINE,172.04,174.6,178.09,184.72,709.45
2013,WEST VIRGINIA,BUPRENORPHINE,522.95,557.97,573.98,574.34,2229.24
2013,WISCONSIN,BUPRENORPHINE,139.97,139.94,188.42,150.64,618.97
2013,WYOMING,BUPRENORPHINE,117.7,130.51,161.76,140.06,550.03
